"TIME","GEO","UNIT","SEX","AGE","ICD10","Value"
"2003","NL13","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","300.7"
"2003","NL13","Rate","Total","65 years or over","Intentional self-harm","17.1"
"2003","NL21","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","325.4"
"2003","NL21","Rate","Total","65 years or over","Intentional self-harm","13.1"
"2003","NL22","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","258.2"
"2003","NL22","Rate","Total","65 years or over","Intentional self-harm","13.2"
"2003","NL23","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","186.1"
"2003","NL23","Rate","Total","65 years or over","Intentional self-harm","13.1"
"2003","NL31","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","322.7"
"2003","NL31","Rate","Total","65 years or over","Intentional self-harm","13.2"
"2003","NL32","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","300.2"
"2003","NL32","Rate","Total","65 years or over","Intentional self-harm","19.3"
"2003","NL33","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","307.8"
"2003","NL33","Rate","Total","65 years or over","Intentional self-harm","11.4"
"2003","NL34","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","250.4"
"2003","NL34","Rate","Total","65 years or over","Intentional self-harm","8.0"
"2003","NL41","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","231.5"
"2003","NL41","Rate","Total","65 years or over","Intentional self-harm","12.3"
"2003","NL42","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","296.8"
"2003","NL42","Rate","Total","65 years or over","Intentional self-harm","9.1"
"2003","AT11","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","7.9"
"2003","AT11","Rate","Total","65 years or over","Intentional self-harm","37.4"
"2003","AT12","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","8.3"
"2003","AT12","Rate","Total","65 years or over","Intentional self-harm","32.5"
"2003","AT13","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","15.6"
"2003","AT13","Rate","Total","65 years or over","Intentional self-harm","34.4"
"2003","AT21","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","6.5"
"2003","AT21","Rate","Total","65 years or over","Intentional self-harm","38.9"
"2003","AT22","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","12.1"
"2003","AT22","Rate","Total","65 years or over","Intentional self-harm","51.0"
"2003","AT31","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","6.2"
"2003","AT31","Rate","Total","65 years or over","Intentional self-harm","38.8"
"2003","AT32","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","9.9"
"2003","AT32","Rate","Total","65 years or over","Intentional self-harm","36.8"
"2003","AT33","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","7.5"
"2003","AT33","Rate","Total","65 years or over","Intentional self-harm","30.1"
"2003","AT34","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","11.0"
"2003","AT34","Rate","Total","65 years or over","Intentional self-harm","24.3"
"2003","SE11","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","250.0"
"2003","SE11","Rate","Total","65 years or over","Intentional self-harm","18.8"
"2003","SE12","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","217.2"
"2003","SE12","Rate","Total","65 years or over","Intentional self-harm","18.9"
"2003","SE21","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","217.7"
"2003","SE21","Rate","Total","65 years or over","Intentional self-harm","15.3"
"2003","SE22","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","227.3"
"2003","SE22","Rate","Total","65 years or over","Intentional self-harm","19.9"
"2003","SE23","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","244.7"
"2003","SE23","Rate","Total","65 years or over","Intentional self-harm","19.3"
"2003","SE31","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","258.7"
"2003","SE31","Rate","Total","65 years or over","Intentional self-harm","15.3"
"2003","SE32","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","283.8"
"2003","SE32","Rate","Total","65 years or over","Intentional self-harm","24.1"
"2003","SE33","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","281.8"
"2003","SE33","Rate","Total","65 years or over","Intentional self-harm","10.9"
"2003","NO01","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","174.4"
"2003","NO01","Rate","Total","65 years or over","Intentional self-harm","9.1"
"2003","NO02","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","178.9"
"2003","NO02","Rate","Total","65 years or over","Intentional self-harm","10.4"
"2003","NO03","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","152.8"
"2003","NO03","Rate","Total","65 years or over","Intentional self-harm","17.1"
"2003","NO04","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","171.3"
"2003","NO04","Rate","Total","65 years or over","Intentional self-harm","11.6"
"2003","NO05","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","172.4"
"2003","NO05","Rate","Total","65 years or over","Intentional self-harm","10.8"
"2003","NO06","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","138.3"
"2003","NO06","Rate","Total","65 years or over","Intentional self-harm","11.8"
"2003","NO07","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","154.6"
"2003","NO07","Rate","Total","65 years or over","Intentional self-harm","1.5"
"2003","UKC1","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","153.4"
"2003","UKC1","Rate","Total","65 years or over","Intentional self-harm","10.7"
"2003","UKC2","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","156.2"
"2003","UKC2","Rate","Total","65 years or over","Intentional self-harm","5.9"
"2003","UKD1","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","131.0"
"2003","UKD1","Rate","Total","65 years or over","Intentional self-harm","7.6"
"2003","UKD3","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","154.1"
"2003","UKD3","Rate","Total","65 years or over","Intentional self-harm","7.2"
"2003","UKD4","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","175.5"
"2003","UKD4","Rate","Total","65 years or over","Intentional self-harm","5.5"
"2003","UKE1","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","145.4"
"2003","UKE1","Rate","Total","65 years or over","Intentional self-harm","4.0"
"2003","UKE2","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","140.6"
"2003","UKE2","Rate","Total","65 years or over","Intentional self-harm","10.1"
"2003","UKE3","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","179.7"
"2003","UKE3","Rate","Total","65 years or over","Intentional self-harm","8.7"
"2003","UKE4","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","174.1"
"2003","UKE4","Rate","Total","65 years or over","Intentional self-harm","6.7"
"2003","UKF1","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","185.8"
"2003","UKF1","Rate","Total","65 years or over","Intentional self-harm","6.7"
"2003","UKF2","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","172.3"
"2003","UKF2","Rate","Total","65 years or over","Intentional self-harm","8.5"
"2003","UKF3","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","143.6"
"2003","UKF3","Rate","Total","65 years or over","Intentional self-harm","8.6"
"2003","UKG1","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","164.0"
"2003","UKG1","Rate","Total","65 years or over","Intentional self-harm","7.1"
"2003","UKG2","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","175.3"
"2003","UKG2","Rate","Total","65 years or over","Intentional self-harm","6.2"
"2003","UKG3","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","149.8"
"2003","UKG3","Rate","Total","65 years or over","Intentional self-harm","5.0"
"2003","UKH1","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","144.6"
"2003","UKH1","Rate","Total","65 years or over","Intentional self-harm","8.0"
"2003","UKH2","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","173.5"
"2003","UKH2","Rate","Total","65 years or over","Intentional self-harm","8.4"
"2003","UKH3","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","160.2"
"2003","UKH3","Rate","Total","65 years or over","Intentional self-harm","4.7"
"2003","UKJ1","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","153.7"
"2003","UKJ1","Rate","Total","65 years or over","Intentional self-harm","4.9"
"2003","UKJ2","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","161.4"
"2003","UKJ2","Rate","Total","65 years or over","Intentional self-harm","9.2"
"2003","UKJ3","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","190.1"
"2003","UKJ3","Rate","Total","65 years or over","Intentional self-harm","4.4"
"2003","UKJ4","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","145.9"
"2003","UKJ4","Rate","Total","65 years or over","Intentional self-harm","5.3"
"2003","UKK1","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","179.0"
"2003","UKK1","Rate","Total","65 years or over","Intentional self-harm","5.6"
"2003","UKK2","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","187.3"
"2003","UKK2","Rate","Total","65 years or over","Intentional self-harm","5.1"
"2003","UKM","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","255.7"
"2003","UKM","Rate","Total","65 years or over","Intentional self-harm","7.1"
"2003","UKN0","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","125.5"
"2003","UKN0","Rate","Total","65 years or over","Intentional self-harm","4.3"
"2004","CZ01","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","0.5"
"2004","CZ01","Rate","Total","65 years or over","Intentional self-harm","19.5"
"2004","CZ04","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","1.4"
"2004","CZ04","Rate","Total","65 years or over","Intentional self-harm","28.1"
"2004","CZ05","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","1.9"
"2004","CZ05","Rate","Total","65 years or over","Intentional self-harm","31.8"
"2004","CZ06","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","2.5"
"2004","CZ06","Rate","Total","65 years or over","Intentional self-harm","16.1"
"2004","CZ07","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","1.7"
"2004","CZ07","Rate","Total","65 years or over","Intentional self-harm","14.5"
"2004","DE1","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","31.5"
"2004","DE1","Rate","Total","65 years or over","Intentional self-harm","22.5"
"2004","DE2","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","64.8"
"2004","DE2","Rate","Total","65 years or over","Intentional self-harm","27.4"
"2004","DE3","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","82.8"
"2004","DE3","Rate","Total","65 years or over","Intentional self-harm","19.4"
"2004","DE4","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","8.9"
"2004","DE4","Rate","Total","65 years or over","Intentional self-harm","25.7"
"2004","DE5","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","36.0"
"2004","DE5","Rate","Total","65 years or over","Intentional self-harm","28.3"
"2004","DE6","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","69.5"
"2004","DE6","Rate","Total","65 years or over","Intentional self-harm","34.1"
"2004","DE7","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","14.2"
"2004","DE7","Rate","Total","65 years or over","Intentional self-harm","25.4"
"2004","DE8","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","32.4"
"2004","DE8","Rate","Total","65 years or over","Intentional self-harm","18.7"
"2004","DE9","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","8.2"
"2004","DE9","Rate","Total","65 years or over","Intentional self-harm","26.4"
"2004","DEA","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","32.5"
"2004","DEA","Rate","Total","65 years or over","Intentional self-harm","15.7"
"2004","DEB","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","45.8"
"2004","DEB","Rate","Total","65 years or over","Intentional self-harm","21.3"
"2004","DEC","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","10.8"
"2004","DEC","Rate","Total","65 years or over","Intentional self-harm","13.6"
"2004","DED","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","41.4"
"2004","DED","Rate","Total","65 years or over","Intentional self-harm","30.4"
